Code,Color,Size,Brand,Quantity
E1386,LILAC,8,MILANO FORMALS,1
E1386,PLUM,6,MILANO FORMALS,1
E1386,PLUM,12,MILANO FORMALS,4
E1386,PLUM,16,MILANO FORMALS,5
E1387,GREEN,4,MILANO FORMALS,8
E1387,GREEN,8,MILANO FORMALS,1
E1387,GREEN,12,MILANO FORMALS,1
E1387,PINK,4,MILANO FORMALS,2
E1387,PINK,8,MILANO FORMALS,7
E1387,PINK,10,MILANO FORMALS,3
E1387,PINK,12,MILANO FORMALS,2
E1387,PINK,16,MILANO FORMALS,2
E1387,PINK,18,MILANO FORMALS,1
E1387,PINK,20,MILANO FORMALS,4
E1387,PINK,22,MILANO FORMALS,2
E1387,PINK,24,MILANO FORMALS,8
E1387,PINK,26,MILANO FORMALS,1
E1387,TURQUOISE,2,MILANO FORMALS,1
E1387,TURQUOISE,4,MILANO FORMALS,12
E1387,TURQUOISE,8,MILANO FORMALS,7
E1387,TURQUOISE,24,MILANO FORMALS,4
E1391,CLARET,20,MILANO FORMALS,3
E1391,CLARET,22,MILANO FORMALS,1
E1391,CLARET,24,MILANO FORMALS,11
E1391,CLARET,28,MILANO FORMALS,2
E1391,PURPLE,2,MILANO FORMALS,1
E1391,PURPLE,4,MILANO FORMALS,12
E1391,PURPLE,6,MILANO FORMALS,5
E1391,PURPLE,8,MILANO FORMALS,16
E1391,PURPLE,10,MILANO FORMALS,1
E1391,PURPLE,12,MILANO FORMALS,2
E1391,PURPLE,20,MILANO FORMALS,3
E1391,PURPLE,24,MILANO FORMALS,11
E1391,PURPLE,26,MILANO FORMALS,1
E1391,PURPLE,28,MILANO FORMALS,4
E1391,ROYAL,2,MILANO FORMALS,1
E1391,ROYAL,4,MILANO FORMALS,5
E1391,ROYAL,24,MILANO FORMALS,5
E1391,ROYAL,28,MILANO FORMALS,2
E1396,PURPLE,4,MILANO FORMALS,1
E1396,PURPLE,10,MILANO FORMALS,1
E1412,BLACK,4,MILANO FORMALS,10
E1412,BLACK,8,MILANO FORMALS,20
E1412,BLACK,12,MILANO FORMALS,1
E1412,BLACK,14,MILANO FORMALS,14
E1412,BROWN,4,MILANO FORMALS,26
E1412,BROWN,8,MILANO FORMALS,26
E1412,BROWN,10,MILANO FORMALS,1
E1412,BROWN,12,MILANO FORMALS,20
E1412,BROWN,14,MILANO FORMALS,1
E1412,BROWN,16,MILANO FORMALS,7
E1412,BROWN,20,MILANO FORMALS,4
E1412,BROWN,24,MILANO FORMALS,1
E1412,ROYAL,2,MILANO FORMALS,7
E1412,ROYAL,4,MILANO FORMALS,13
E1412,ROYAL,6,MILANO FORMALS,1
E1412,ROYAL,8,MILANO FORMALS,23
E1412,ROYAL,12,MILANO FORMALS,4
E1420,CHAMPAGNE,2,MILANO FORMALS,2
E1420,CHAMPAGNE,4,MILANO FORMALS,3
E1420,CHAMPAGNE,12,MILANO FORMALS,1
E1420,PURPLE,2,MILANO FORMALS,4
E1420,PURPLE,4,MILANO FORMALS,5
E1420,PURPLE,6,MILANO FORMALS,4
E1420,PURPLE,8,MILANO FORMALS,3
E1420,PURPLE,10,MILANO FORMALS,1
E1420,PURPLE,12,MILANO FORMALS,3
E1420,PURPLE,24,MILANO FORMALS,1
E1420,ROYAL,2,MILANO FORMALS,2
E1420,ROYAL,4,MILANO FORMALS,22
E1420,ROYAL,6,MILANO FORMALS,10
E1420,ROYAL,8,MILANO FORMALS,13
E1420,ROYAL,10,MILANO FORMALS,5
E1420,ROYAL,20,MILANO FORMALS,1
E1420,ROYAL,22,MILANO FORMALS,4
E1420,SEA BLACK,0,MILANO FORMALS,1
E1421,CORAL,4,MILANO FORMALS,11
E1421,CORAL,6,MILANO FORMALS,7
E1421,CORAL,8,MILANO FORMALS,14
E1421,CORAL,10,MILANO FORMALS,8
E1421,CORAL,20,MILANO FORMALS,3
E1421,CORAL,24,MILANO FORMALS,3
E1421,GREY,2,MILANO FORMALS,1
E1421,GREY,4,MILANO FORMALS,2
E1421,GREY,8,MILANO FORMALS,7
E1421,GREY,10,MILANO FORMALS,2
E1421,GREY,12,MILANO FORMALS,4
E1421,GREY,16,MILANO FORMALS,2
E1421,GREY,24,MILANO FORMALS,4
E1421,ROYAL,4,MILANO FORMALS,8
E1421,ROYAL,6,MILANO FORMALS,1
E1421,ROYAL,10,MILANO FORMALS,2
E1421,SILVER,8,MILANO FORMALS,1
E1421,SILVER,14,MILANO FORMALS,1
E1421,SILVER,22,MILANO FORMALS,1
E1422,PURPLE,2,MILANO FORMALS,1
E1422,PURPLE,4,MILANO FORMALS,4
E1422,PURPLE,8,MILANO FORMALS,18
E1422,PURPLE,10,MILANO FORMALS,1
E1422,PURPLE,12,MILANO FORMALS,4
E1422,PURPLE,16,MILANO FORMALS,2
E1422,PURPLE,20,MILANO FORMALS,2
E1424,TEAL,10,MILANO FORMALS,1
E1424,TEAL,12,MILANO FORMALS,5
E1424,TEAL,16,MILANO FORMALS,4
E1424,TEAL,24,MILANO FORMALS,3
E1428,PURPLE,2,MILANO FORMALS,1
E1428,PURPLE,4,MILANO FORMALS,4
E1431,CORAL,4,MILANO FORMALS,1
E1436,POOL,4,MILANO FORMALS,7
E1436,VICTORIA,4,MILANO FORMALS,14
E1436,VICTORIA,8,MILANO FORMALS,2
E1438,BLACK,20,MILANO FORMALS,5
E1438,BLACK,24,MILANO FORMALS,4
E1439,EMERALD,4,MILANO FORMALS,2
E1439,EMERALD,8,MILANO FORMALS,10
E1439,EMERALD,12,MILANO FORMALS,1
E1439,GREY,4,MILANO FORMALS,1
E1439,TEAL,4,MILANO FORMALS,7
E1439,TEAL,8,MILANO FORMALS,5
E1439,TEAL,16,MILANO FORMALS,3
E1439,TEAL,20,MILANO FORMALS,4
E1439,TEAL,24,MILANO FORMALS,2
E1442,BLACK,8,MILANO FORMALS,4
E1448,PURPLE/BLACK,2,MILANO FORMALS,2
E1448,PURPLE/BLACK,8,MILANO FORMALS,1
E1449,SILVER,22,MILANO FORMALS,2
E1452,PURPLE,2,MILANO FORMALS,2
E1452,PURPLE,4,MILANO FORMALS,6
E1452,PURPLE,6,MILANO FORMALS,2
E1452,PURPLE,8,MILANO FORMALS,8
E1452,PURPLE,12,MILANO FORMALS,1
E1452,PURPLE,22,MILANO FORMALS,1
E1462,SKY BLUE,4,MILANO FORMALS,4
E1462,SKY BLUE,8,MILANO FORMALS,2
E1463,CORAL,2,MILANO FORMALS,3
E1463,CORAL,4,MILANO FORMALS,4
E1463,CORAL,6,MILANO FORMALS,2
E1463,CORAL,8,MILANO FORMALS,4
E1463,CORAL,10,MILANO FORMALS,3
E1463,CORAL,12,MILANO FORMALS,4
E1463,CORAL,20,MILANO FORMALS,5
E1463,TEAL,0,MILANO FORMALS,4
E1463,TEAL,2,MILANO FORMALS,3
E1463,TEAL,4,MILANO FORMALS,9
E1463,TEAL,6,MILANO FORMALS,2
E1463,TEAL,8,MILANO FORMALS,8
E1463,TEAL,10,MILANO FORMALS,4
E1463,TEAL,12,MILANO FORMALS,2
E1463,TEAL,14,MILANO FORMALS,2
E1463,TEAL,16,MILANO FORMALS,3
E1463,TEAL,24,MILANO FORMALS,2
E1463,TEAL,28,MILANO FORMALS,2
E1463,TEAL,30,MILANO FORMALS,1
E1463,TRUFFLE,4,MILANO FORMALS,12
E1463,TRUFFLE,8,MILANO FORMALS,4
E1463,TRUFFLE,12,MILANO FORMALS,8
E1463,TRUFFLE,16,MILANO FORMALS,6
E1463,TRUFFLE,20,MILANO FORMALS,5
E1463,TRUFFLE,24,MILANO FORMALS,2
E1465,PURPLE,4,MILANO FORMALS,1
E1465,PURPLE,8,MILANO FORMALS,1
E1467,GOLD,12,MILANO FORMALS,11
E1470,GOLD,12,MILANO FORMALS,21
E1470,PEACH,8,MILANO FORMALS,3
E1472,ROYAL,4,MILANO FORMALS,1
E1497,PURPLE,6,MILANO FORMALS,1
E1502,CLARET,0,MILANO FORMALS,3
E1502,CLARET,2,MILANO FORMALS,1
E1502,CLARET,4,MILANO FORMALS,13
E1502,CLARET,8,MILANO FORMALS,7
E1502,CLARET,10,MILANO FORMALS,6
E1502,IVORY,2,MILANO FORMALS,1
E1502,IVORY,4,MILANO FORMALS,8
E1502,IVORY,6,MILANO FORMALS,6
E1502,IVORY,8,MILANO FORMALS,3
E1502,IVORY,12,MILANO FORMALS,1
E1502,NAVY,0,MILANO FORMALS,2
E1502,NAVY,4,MILANO FORMALS,13
E1502,NAVY,6,MILANO FORMALS,7
E1502,NAVY,8,MILANO FORMALS,1
E1502,NAVY,10,MILANO FORMALS,6
E1502,NAVY,12,MILANO FORMALS,7
E1502,POOL,12,MILANO FORMALS,1
E1502,RED,10,MILANO FORMALS,2
E1503,SKY BLUE,20,MILANO FORMALS,3
E1503,SKY BLUE,24,MILANO FORMALS,2
E1507,WATERMELON,12,MILANO FORMALS,1
E1507,WATERMELON,14,MILANO FORMALS,2
E1507,WATERMELON,18,MILANO FORMALS,1
E1508,NUDE,2,MILANO FORMALS,1
E1510,WHITE,0,MILANO FORMALS,3
E1510,WHITE,2,MILANO FORMALS,2
E1510,WHITE,4,MILANO FORMALS,1
E1510,WHITE,8,MILANO FORMALS,4
E1510,WHITE,10,MILANO FORMALS,1
E1510,WHITE,12,MILANO FORMALS,7
E1510,WHITE,16,MILANO FORMALS,1
E1510,WHITE/BLUE,4,MILANO FORMALS,1
E1510,WHITE/BLUE,12,MILANO FORMALS,2
E1513,CORAL,6,MILANO FORMALS,3
E1513,CORAL,12,MILANO FORMALS,1
E1513,CORAL,20,MILANO FORMALS,3
E1520,BURNT ORANGE,0,MILANO FORMALS,1
E1520,BURNT ORANGE,2,MILANO FORMALS,3
E1520,BURNT ORANGE,4,MILANO FORMALS,6
E1520,BURNT ORANGE,6,MILANO FORMALS,9
E1520,BURNT ORANGE,8,MILANO FORMALS,17
E1520,BURNT ORANGE,10,MILANO FORMALS,6
E1520,BURNT ORANGE,12,MILANO FORMALS,8
E1520,BURNT ORANGE,14,MILANO FORMALS,1
E1520,BURNT ORANGE,16,MILANO FORMALS,3
E1520,BURNT ORANGE,18,MILANO FORMALS,1
E1520,BURNT ORANGE,20,MILANO FORMALS,9
E1520,BURNT ORANGE,24,MILANO FORMALS,5
E1520,SANGRIA,14,MILANO FORMALS,6
E1520,SANGRIA,18,MILANO FORMALS,3
E1520,SANGRIA,22,MILANO FORMALS,8
E1520,SANGRIA,24,MILANO FORMALS,1
E1524,TEAL,12,MILANO FORMALS,11
E1531,CORAL,4,MILANO FORMALS,7
E1531,CORAL,6,MILANO FORMALS,10
E1531,CORAL,8,MILANO FORMALS,10
E1531,CORAL,10,MILANO FORMALS,5
E1531,CORAL,12,MILANO FORMALS,7
E1531,CORAL,16,MILANO FORMALS,1
E1531,CORAL,20,MILANO FORMALS,3
E1531,CORAL,24,MILANO FORMALS,2
E1531,POOL,4,MILANO FORMALS,8
E1531,POOL,6,MILANO FORMALS,8
E1531,POOL,8,MILANO FORMALS,2
E1531,POOL,10,MILANO FORMALS,4
E1531,POOL,12,MILANO FORMALS,8
E1531,PURPLE,4,MILANO FORMALS,7
E1531,PURPLE,6,MILANO FORMALS,4
E1531,PURPLE,8,MILANO FORMALS,22
E1531,PURPLE,10,MILANO FORMALS,5
E1531,PURPLE,12,MILANO FORMALS,4
E1531,PURPLE,14,MILANO FORMALS,1
E1531,PURPLE,16,MILANO FORMALS,2
E1537,BLACK,2,MILANO FORMALS,1
E1537,BLACK,10,MILANO FORMALS,2
E1538,SAGE,2,MILANO FORMALS,1
E1538,SAGE,4,MILANO FORMALS,9
E1538,SAGE,8,MILANO FORMALS,3
E1540,BLUE/PINK,4,MILANO FORMALS,2
E1544,BLACK,4,MILANO FORMALS,11
E1544,BLACK,6,MILANO FORMALS,10
E1544,BLACK,8,MILANO FORMALS,13
E1544,BLACK,12,MILANO FORMALS,1
E1544,RED,2,MILANO FORMALS,1
E1544,RED,4,MILANO FORMALS,2
E1544,RED,6,MILANO FORMALS,1
E1544,RED,10,MILANO FORMALS,6
E1544,RED,12,MILANO FORMALS,4
E1544,RED,14,MILANO FORMALS,2
E1544,RED,18,MILANO FORMALS,5
E1544,RED,20,MILANO FORMALS,2
E1544,RED,22,MILANO FORMALS,5
E1544,RED,24,MILANO FORMALS,3
E1546,BLACK,4,MILANO FORMALS,12
E1546,BLACK,6,MILANO FORMALS,1
E1546,BLACK,8,MILANO FORMALS,1
E1546,BLACK,10,MILANO FORMALS,1
E1546,BLACK,14,MILANO FORMALS,2
E1546,BLACK,22,MILANO FORMALS,1
E1546,CORAL,4,MILANO FORMALS,1
E1546,CORAL,6,MILANO FORMALS,1
E1546,CORAL,8,MILANO FORMALS,3
E1546,CORAL,12,MILANO FORMALS,1
E1546,CORAL,14,MILANO FORMALS,2
E1546,CORAL,20,MILANO FORMALS,3
E1546,CORAL,24,MILANO FORMALS,10
E1546,PEACH,16,MILANO FORMALS,1
E1546,PURPLE,2,MILANO FORMALS,1
E1546,PURPLE,20,MILANO FORMALS,1
E1546,PURPLE,24,MILANO FORMALS,5
E1548,PINK,10,MILANO FORMALS,1
E1552,BLACK,4,MILANO FORMALS,4
E1552,BLACK,6,MILANO FORMALS,2
E1552,BLACK,8,MILANO FORMALS,3
E1552,BLACK,10,MILANO FORMALS,1
E1573,BLACK,2,MILANO FORMALS,1
E1573,BLACK,4,MILANO FORMALS,4
E1573,BLACK,6,MILANO FORMALS,4
E1573,BLACK,8,MILANO FORMALS,6
E1573,BLACK,10,MILANO FORMALS,2
E1573,BLACK,12,MILANO FORMALS,2
E1573,BLACK,16,MILANO FORMALS,2
E1573,BLACK,24,MILANO FORMALS,4
E1573,BURGUNDY,18,MILANO FORMALS,1
E1573,CORAL,12,MILANO FORMALS,2
E1573,CORAL,14,MILANO FORMALS,1
E1573,PEACH,4,MILANO FORMALS,4
E1573,PEACH,24,MILANO FORMALS,3
E1573,PURPLE,0,MILANO FORMALS,1
E1573,PURPLE,6,MILANO FORMALS,3
E1573,PURPLE,8,MILANO FORMALS,5
E1573,PURPLE,18,MILANO FORMALS,1
E1573,PURPLE,24,MILANO FORMALS,4
E1573,ROYAL,14,MILANO FORMALS,1
E1573,SKY BLUE,14,MILANO FORMALS,1
E1573,TEAL,14,MILANO FORMALS,1
E1579,WHITE,4,MILANO FORMALS,4
E1579,WHITE,6,MILANO FORMALS,1
E1579,WHITE,12,MILANO FORMALS,3
E1581,BLACK,2,MILANO FORMALS,1
E1581,BLACK,4,MILANO FORMALS,1
E1581,BLACK,6,MILANO FORMALS,1
E1581,BLACK,8,MILANO FORMALS,1
E1581,BLACK,10,MILANO FORMALS,1
E1581,BLACK,12,MILANO FORMALS,1
E1581,BLACK,16,MILANO FORMALS,1
E1581,BLACK,22,MILANO FORMALS,1
E1581,BLACK,24,MILANO FORMALS,1
E1581,CLARET,18,MILANO FORMALS,1
E1581,PURPLE,2,MILANO FORMALS,2
E1581,PURPLE,4,MILANO FORMALS,7
E1581,PURPLE,6,MILANO FORMALS,2
E1581,PURPLE,14,MILANO FORMALS,5
E1581,PURPLE,16,MILANO FORMALS,3
E1581,PURPLE,18,MILANO FORMALS,1
E1581,PURPLE,22,MILANO FORMALS,2
E1581,PURPLE,24,MILANO FORMALS,2
E1581,RED,0,MILANO FORMALS,1
E1581,RED,2,MILANO FORMALS,2
E1581,RED,4,MILANO FORMALS,4
E1581,RED,6,MILANO FORMALS,1
E1581,RED,8,MILANO FORMALS,1
E1581,RED,10,MILANO FORMALS,1
E1581,RED,12,MILANO FORMALS,1
E1581,RED,14,MILANO FORMALS,2
E1581,RED,16,MILANO FORMALS,4
E1581,RED,18,MILANO FORMALS,1
E1581,RED,22,MILANO FORMALS,1
E1581,RED,24,MILANO FORMALS,2
E1582,BURGUNDY,4,MILANO FORMALS,1
E1582,BURGUNDY,8,MILANO FORMALS,2
E1582,FUCHSIA,2,MILANO FORMALS,1
E1582,FUCHSIA,4,MILANO FORMALS,19
E1582,FUCHSIA,6,MILANO FORMALS,8
E1582,FUCHSIA,8,MILANO FORMALS,21
E1582,FUCHSIA,10,MILANO FORMALS,7
E1582,FUCHSIA,12,MILANO FORMALS,2
E1582,FUCHSIA,14,MILANO FORMALS,1
E1582,FUCHSIA,16,MILANO FORMALS,1
E1582,GREEN,4,MILANO FORMALS,1
E1582,PURPLE,2,MILANO FORMALS,3
E1582,PURPLE,4,MILANO FORMALS,3
E1582,PURPLE,6,MILANO FORMALS,4
E1582,PURPLE,12,MILANO FORMALS,1
E1582,TEAL,4,MILANO FORMALS,23
E1582,TEAL,6,MILANO FORMALS,14
E1582,TEAL,8,MILANO FORMALS,29
E1582,TEAL,10,MILANO FORMALS,19
E1582,TEAL,12,MILANO FORMALS,5
E1582,TEAL,14,MILANO FORMALS,1
E1582,TEAL,18,MILANO FORMALS,2
E1582,TEAL,20,MILANO FORMALS,3
E1582,TEAL,22,MILANO FORMALS,1
E1582,TEAL,24,MILANO FORMALS,1
E1583,TEAL,6,MILANO FORMALS,1
E1583,TEAL,10,MILANO FORMALS,1
E1586,PURPLE,2,MILANO FORMALS,1
E1591,PURPLE,4,MILANO FORMALS,3
E1591,PURPLE,12,MILANO FORMALS,1
E1591,PURPLE,14,MILANO FORMALS,2
E1591,PURPLE,16,MILANO FORMALS,1
E1593,POOL,4,MILANO FORMALS,1
E1593,POOL,6,MILANO FORMALS,1
E1593,POOL,10,MILANO FORMALS,4
E1596,PURPLE,8,MILANO FORMALS,7
E1605,PURPLE,0,MILANO FORMALS,1
E1605,PURPLE,2,MILANO FORMALS,7
E1605,PURPLE,4,MILANO FORMALS,14
E1605,PURPLE,8,MILANO FORMALS,1
E1605,PURPLE,12,MILANO FORMALS,1
E1636,BLACK,6,MILANO FORMALS,1
E1637,BLACK,2,MILANO FORMALS,1
E1637,BLACK,10,MILANO FORMALS,1
E1637,BLACK/NUDE,12,MILANO FORMALS,1
E1655,FUCHSIA,16,MILANO FORMALS,1
E1656,LAVENDER,18,MILANO FORMALS,1
E1657,BLACK,0,MILANO FORMALS,4
E1657,BLACK,2,MILANO FORMALS,1
E1657,BLACK,4,MILANO FORMALS,10
E1657,BLACK,6,MILANO FORMALS,1
E1657,BLACK,8,MILANO FORMALS,18
E1657,BLACK,10,MILANO FORMALS,4
E1657,BLACK,12,MILANO FORMALS,6
E1657,BLACK,14,MILANO FORMALS,1
E1657,BLACK,16,MILANO FORMALS,3
E1657,LAVENDER,2,MILANO FORMALS,1
E1657,LAVENDER,4,MILANO FORMALS,2
E1657,TEAL,2,MILANO FORMALS,1
E1657,TEAL,4,MILANO FORMALS,6
E1657,TEAL,6,MILANO FORMALS,10
E1657,TEAL,8,MILANO FORMALS,10
E1657,TEAL,10,MILANO FORMALS,3
E1657,TEAL,12,MILANO FORMALS,5
E1657,TEAL,20,MILANO FORMALS,10
E1657,TEAL,22,MILANO FORMALS,1
E1657,TEAL,24,MILANO FORMALS,9
E1663,FUCHSIA,4,MILANO FORMALS,9
E1663,FUCHSIA,6,MILANO FORMALS,1
E1663,FUCHSIA,8,MILANO FORMALS,3
E1663,FUCHSIA,10,MILANO FORMALS,4
E1663,FUCHSIA,14,MILANO FORMALS,2
E1663,FUCHSIA,18,MILANO FORMALS,1
E1663,FUCHSIA,22,MILANO FORMALS,2
E1663,NAVY,0,MILANO FORMALS,2
E1663,NAVY,2,MILANO FORMALS,3
E1663,NAVY,4,MILANO FORMALS,5
E1663,NAVY,6,MILANO FORMALS,3
E1663,NAVY,8,MILANO FORMALS,5
E1663,NAVY,10,MILANO FORMALS,3
E1663,NAVY,14,MILANO FORMALS,5
E1663,NAVY,16,MILANO FORMALS,2
E1663,NAVY,24,MILANO FORMALS,1
E1663,NAVY,30,MILANO FORMALS,2
E1663,PURPLE,2,MILANO FORMALS,5
E1663,PURPLE,4,MILANO FORMALS,11
E1663,PURPLE,6,MILANO FORMALS,2
E1663,PURPLE,8,MILANO FORMALS,8
E1663,PURPLE,10,MILANO FORMALS,1
E1663,PURPLE,24,MILANO FORMALS,1
E1672,ROYAL,14,MILANO FORMALS,3
E1672,ROYAL,16,MILANO FORMALS,6
E1672,SKY BLUE,2,MILANO FORMALS,1
E1672,SKY BLUE,4,MILANO FORMALS,7
E1672,SKY BLUE,6,MILANO FORMALS,3
E1672,SKY BLUE,8,MILANO FORMALS,11
E1672,SKY BLUE,10,MILANO FORMALS,1
E1672,SKY BLUE,12,MILANO FORMALS,16
E1672,SKY BLUE,16,MILANO FORMALS,4
E1676,BLUE/FUCHSIA,4,MILANO FORMALS,1
E1676,BLUE/PINK,4,MILANO FORMALS,6
E1676,BLUE/PINK,8,MILANO FORMALS,8
E1676,BLUE/PINK,12,MILANO FORMALS,6
E1676,BLUE/PINK,16,MILANO FORMALS,3
E1676,BLUE/PINK,18,MILANO FORMALS,1
E1683,WHITE,4,MILANO FORMALS,1
E1685,FUCHSIA,12,MILANO FORMALS,4
E1685,FUCHSIA,16,MILANO FORMALS,6
E1694,TEAL,8,MILANO FORMALS,1
E1696,BLACK,4,MILANO FORMALS,21
E1696,BLACK,6,MILANO FORMALS,12
E1696,BLACK,8,MILANO FORMALS,19
E1696,BLACK,10,MILANO FORMALS,13
E1696,BLACK,12,MILANO FORMALS,6
E1696,BLACK,20,MILANO FORMALS,1
E1696,BLUE/PINK,8,MILANO FORMALS,1
E1696,BLUE/PINK,12,MILANO FORMALS,1
E1696,CORAL,4,MILANO FORMALS,8
E1696,CORAL,6,MILANO FORMALS,6
E1696,CORAL,8,MILANO FORMALS,8
E1696,CORAL,10,MILANO FORMALS,6
E1696,CORAL,12,MILANO FORMALS,3
E1696,CORAL,20,MILANO FORMALS,1
E1696,CORAL,24,MILANO FORMALS,9
E1696,RED,8,MILANO FORMALS,2
E1696,RED,10,MILANO FORMALS,1
E1696,ROYAL,4,MILANO FORMALS,5
E1696,ROYAL,6,MILANO FORMALS,9
E1696,ROYAL,8,MILANO FORMALS,4
E1696,ROYAL,10,MILANO FORMALS,3
E1696,TEAL,4,MILANO FORMALS,1
E1697,TEAL,9,MILANO FORMALS,1
E1698,CORAL,4,MILANO FORMALS,1
E1698,CORAL,8,MILANO FORMALS,1
E1715,SKY BLUE,0,MILANO FORMALS,5
E1716,PURPLE,4,MILANO FORMALS,1
E1729,BANANA,20,MILANO FORMALS,1
E1729,FUCHSIA,4,MILANO FORMALS,8
E1729,FUCHSIA,6,MILANO FORMALS,13
E1729,FUCHSIA,8,MILANO FORMALS,12
E1729,FUCHSIA,10,MILANO FORMALS,7
E1729,FUCHSIA,12,MILANO FORMALS,1
E1729,IVORY,2,MILANO FORMALS,3
E1729,IVORY,4,MILANO FORMALS,15
E1729,IVORY,6,MILANO FORMALS,3
E1729,IVORY,8,MILANO FORMALS,9
E1729,MINT,4,MILANO FORMALS,14
E1729,MINT,6,MILANO FORMALS,11
E1729,MINT,8,MILANO FORMALS,3
E1729,MINT,20,MILANO FORMALS,2
E1729,PINK,22,MILANO FORMALS,2
E1729,PRINT,6,MILANO FORMALS,1
E1729,PRINT,10,MILANO FORMALS,1
E1729,PRINT,12,MILANO FORMALS,1
E1730,BLUE,2,MILANO FORMALS,1
E1730,BLUE,4,MILANO FORMALS,2
E1730,BLUE,8,MILANO FORMALS,2
E1730,BURNT ORANGE,0,MILANO FORMALS,3
E1730,BURNT ORANGE,4,MILANO FORMALS,4
E1730,BURNT ORANGE,6,MILANO FORMALS,3
E1730,BURNT ORANGE,8,MILANO FORMALS,1
E1730,BURNT ORANGE,10,MILANO FORMALS,4
E1730,BURNT ORANGE,12,MILANO FORMALS,2
E1730,BURNT ORANGE,14,MILANO FORMALS,1
E1730,BURNT ORANGE,16,MILANO FORMALS,1
E1730,BURNT ORANGE,20,MILANO FORMALS,5
E1730,BURNT ORANGE,22,MILANO FORMALS,2
E1730,BURNT ORANGE,24,MILANO FORMALS,4
E1730,BURNT ORANGE,30,MILANO FORMALS,3
E1730,CHARCOAL,2,MILANO FORMALS,1
E1730,CHARCOAL,4,MILANO FORMALS,3
E1730,CHARCOAL,6,MILANO FORMALS,6
E1730,CHARCOAL,8,MILANO FORMALS,7
E1730,CHARCOAL,10,MILANO FORMALS,3
E1730,CHARCOAL,12,MILANO FORMALS,8
E1730,CHARCOAL,14,MILANO FORMALS,1
E1730,CHARCOAL,16,MILANO FORMALS,1
E1730,CHARCOAL,18,MILANO FORMALS,1
E1730,CHARCOAL,20,MILANO FORMALS,4
E1730,CHARCOAL,24,MILANO FORMALS,4
E1730,ROYAL,4,MILANO FORMALS,4
E1730,ROYAL,6,MILANO FORMALS,4
E1730,ROYAL,8,MILANO FORMALS,1
E1745,TURQUOISE/GREEN,10,MILANO FORMALS,5
E1745,TURQUOISE/GREEN,12,MILANO FORMALS,7
E1753,TURQUOISE,24,MILANO FORMALS,1
E1761,RED,4,MILANO FORMALS,1
E1762,PURPLE,2,MILANO FORMALS,1
E1762,PURPLE,4,MILANO FORMALS,9
E1762,PURPLE,6,MILANO FORMALS,9
E1762,PURPLE,8,MILANO FORMALS,4
E1762,PURPLE,10,MILANO FORMALS,2
E1762,PURPLE,12,MILANO FORMALS,2
E1767,BLACK,4,MILANO FORMALS,1
E1767,BLACK/SILVER,4,MILANO FORMALS,2
E1774,POWDER BLUE,8,MILANO FORMALS,1
E1778,NAVY,0,MILANO FORMALS,1
E1778,NAVY,2,MILANO FORMALS,1
E1778,NAVY,12,MILANO FORMALS,1
E1786,PURPLE,18,MILANO FORMALS,1
E1795,BISCOTTI,2,MILANO FORMALS,1
E1795,BISCOTTI,4,MILANO FORMALS,4
E1795,BISCOTTI,6,MILANO FORMALS,1
E1795,IVORY,14,MILANO FORMALS,1
E1795,NAVY,2,MILANO FORMALS,3
E1795,NAVY,4,MILANO FORMALS,5
E1796,BISCOTTI,4,MILANO FORMALS,19
E1796,BISCOTTI,6,MILANO FORMALS,3
E1796,BISCOTTI,8,MILANO FORMALS,16
E1796,BISCOTTI,20,MILANO FORMALS,2
E1796,BISCOTTI,22,MILANO FORMALS,1
E1796,BLACK,4,MILANO FORMALS,2
E1796,BLACK,6,MILANO FORMALS,7
E1796,BLACK,10,MILANO FORMALS,4
E1796,IVORY,2,MILANO FORMALS,1
E1796,LAVENDER,2,MILANO FORMALS,1
E1796,LAVENDER,12,MILANO FORMALS,1
E1796,NAVY,2,MILANO FORMALS,1
E1796,NAVY,4,MILANO FORMALS,9
E1796,NAVY,6,MILANO FORMALS,11
E1796,NAVY,8,MILANO FORMALS,1
E1796,NAVY,12,MILANO FORMALS,3
E1799,FUCHSIA,6,MILANO FORMALS,2
E1799,FUCHSIA,8,MILANO FORMALS,6
E1799,GREEN,4,MILANO FORMALS,1
E1799,GREY,2,MILANO FORMALS,1
E1799,LILAC,2,MILANO FORMALS,7
E1799,LILAC,4,MILANO FORMALS,14
E1799,LILAC,6,MILANO FORMALS,6
E1799,LILAC,8,MILANO FORMALS,10
E1799,LILAC,10,MILANO FORMALS,14
E1799,LILAC,12,MILANO FORMALS,11
E1799,LILAC,20,MILANO FORMALS,3
E1799,LILAC,24,MILANO FORMALS,3
E1799,TEAL,2,MILANO FORMALS,1
E1799,TEAL,4,MILANO FORMALS,6
E1799,TEAL,6,MILANO FORMALS,8
E1799,TEAL,8,MILANO FORMALS,8
E1799,TEAL,10,MILANO FORMALS,7
E1799,TEAL,12,MILANO FORMALS,10
E1799,TEAL,14,MILANO FORMALS,3
E1799,TEAL,16,MILANO FORMALS,2
E1799,TEAL,22,MILANO FORMALS,2
E1809,ORANGE,2,MILANO FORMALS,5
E1809,ORANGE,6,MILANO FORMALS,2
E1809,ORANGE,8,MILANO FORMALS,6
E1809,ORANGE,10,MILANO FORMALS,2
E1809,ORANGE,12,MILANO FORMALS,4
E1822,IVORY,4,MILANO FORMALS,1
