Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Box (product.metafields.custom.box),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Display technology (product.metafields.shopify.display-technology),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Test format (product.metafields.shopify.test-format),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
e1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1715_Sky_20Blue_3.jpg?v=1722464432,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1696,Chic Cocktail Short Dress E1696,"<p>Step into the spotlight with this stunning cocktail dress, perfect for any festive occasion or glamorous event. Adorned with a stylish belt, this one-piece garment flatters your silhouette while providing comfort and ease of movement. The strapless design highlights your shoulders, making it the ideal choice for wedding celebrations, cocktail parties, or special photo shoots. Whether you're dancing the night away or enjoying a celebratory gathering with friends, this dress promises to make a lasting impression.  </p>
<ul>
<li>Strapless</li>
<li>Belted</li>
<li>One-piece</li>
<li>Flattering Fit</li>
<li>Stylish</li>
<li>Elegant  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Dress, Elegant, Party, Short, Wedding Guest",true,Size,4.0,,Color,BLACK,,,,,E1696_BLACK_4,0.0,shopify,21,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1696_Black_1.jpg?v=1722464426,1,MILANO FORMALS e1696 E1696_Black_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1696,,,,,,,,,6.0,,,BLACK,,,,,E1696_BLACK_6,0.0,shopify,12,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1696_Black_2.jpg?v=1722464426,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,8.0,,,BLACK,,,,,E1696_BLACK_8,0.0,shopify,19,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1696_Black_3.jpg?v=1722464426,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,10.0,,,BLACK,,,,,E1696_BLACK_10,0.0,shopify,13,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,12.0,,,BLACK,,,,,E1696_BLACK_12,0.0,shopify,6,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,20.0,,,BLACK,,,,,E1696_BLACK_20,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,8.0,,,BLUE/PINK,,,,,E1696_BLUE/PINK_8,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,12.0,,,BLUE/PINK,,,,,E1696_BLUE/PINK_12,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,4.0,,,CORAL,,,,,E1696_CORAL_4,0.0,shopify,8,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,6.0,,,CORAL,,,,,E1696_CORAL_6,0.0,shopify,6,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,8.0,,,CORAL,,,,,E1696_CORAL_8,0.0,shopify,8,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,10.0,,,CORAL,,,,,E1696_CORAL_10,0.0,shopify,6,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,12.0,,,CORAL,,,,,E1696_CORAL_12,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,20.0,,,CORAL,,,,,E1696_CORAL_20,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,24.0,,,CORAL,,,,,E1696_CORAL_24,0.0,shopify,9,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,8.0,,,RED,,,,,E1696_RED_8,0.0,shopify,2,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,10.0,,,RED,,,,,E1696_RED_10,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,4.0,,,ROYAL,,,,,E1696_ROYAL_4,0.0,shopify,5,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,6.0,,,ROYAL,,,,,E1696_ROYAL_6,0.0,shopify,9,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,8.0,,,ROYAL,,,,,E1696_ROYAL_8,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,10.0,,,ROYAL,,,,,E1696_ROYAL_10,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1696,,,,,,,,,4.0,,,TEAL,,,,,E1696_TEAL_4,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1694,Elegant Evening Party Short Dress E1694,"<p>Elevate your style with this stunning dress, perfect for an evening event or a festive gathering. Its exquisite design features a flowing silhouette that flatters every figure, making it a versatile choice for both formal and semi-formal occasions. Pair it with strappy heels and statement accessories to create a chic look that will turn heads. Whether you're dancing at a party or celebrating a special moment, this dress ensures you’ll shine brightly throughout the night.  </p>
<ul>
<li>Strapless</li>
<li>Flowy Dress</li>
<li>Formal wear</li>
<li>Elegant design  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Flowy, Party, Short, Wedding, Wedding Guest",true,Size,8.0,,Color,TEAL,,,,,E1694_TEAL_8,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1694_Teal_1.jpg?v=1722464420,1,MILANO FORMALS e1694 E1694_Teal_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1663,Captivating Celebration Long Dress E1663,"<p>Experience elegance and charm with this stunning long dress, perfect for a variety of occasions. Its flowing silhouette and exquisite details make it an ideal choice for weddings, proms, or any formal event. Whether you're dressing as a bridesmaid or a wedding guest, this dress enhances your graceful movements and makes you the center of attention. Add tasteful accessories and high heels for that refined look that’ll turn heads wherever you go!  </p>
<ul>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>Floral</li>
<li>Elegant</li>
<li>Maxi</li>
<li>Formal  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,long,"A-Line, Bridesmaid, Dress, Flowy, Formal, Prom, Wedding",true,Size,4.0,,Color,FUCHSIA,,,,,E1663_FUCHSIA_4,0.0,shopify,9,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1663_Fuchsia_1.jpg?v=1722464415,1,MILANO FORMALS e1663 E1663_Fuchsia_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1663,,,,,,,,,6.0,,,FUCHSIA,,,,,E1663_FUCHSIA_6,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,8.0,,,FUCHSIA,,,,,E1663_FUCHSIA_8,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,10.0,,,FUCHSIA,,,,,E1663_FUCHSIA_10,0.0,shopify,4,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,14.0,,,FUCHSIA,,,,,E1663_FUCHSIA_14,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,18.0,,,FUCHSIA,,,,,E1663_FUCHSIA_18,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,22.0,,,FUCHSIA,,,,,E1663_FUCHSIA_22,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,0.0,,,NAVY,,,,,E1663_NAVY_0,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,2.0,,,NAVY,,,,,E1663_NAVY_2,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,4.0,,,NAVY,,,,,E1663_NAVY_4,0.0,shopify,5,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,6.0,,,NAVY,,,,,E1663_NAVY_6,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,8.0,,,NAVY,,,,,E1663_NAVY_8,0.0,shopify,5,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,10.0,,,NAVY,,,,,E1663_NAVY_10,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,14.0,,,NAVY,,,,,E1663_NAVY_14,0.0,shopify,5,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,16.0,,,NAVY,,,,,E1663_NAVY_16,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,24.0,,,NAVY,,,,,E1663_NAVY_24,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,30.0,,,NAVY,,,,,E1663_NAVY_30,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,2.0,,,PURPLE,,,,,E1663_PURPLE_2,0.0,shopify,5,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,4.0,,,PURPLE,,,,,E1663_PURPLE_4,0.0,shopify,11,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,6.0,,,PURPLE,,,,,E1663_PURPLE_6,0.0,shopify,2,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,8.0,,,PURPLE,,,,,E1663_PURPLE_8,0.0,shopify,8,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,10.0,,,PURPLE,,,,,E1663_PURPLE_10,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1663,,,,,,,,,24.0,,,PURPLE,,,,,E1663_PURPLE_24,0.0,shopify,1,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,Elegant Evening Short Dress E1657,"<p>Elevate your wardrobe with this stunning straight dress, perfect for any formal or semi-formal occasion. Designed to flatter, it features a sleek silhouette that enhances your natural curves. Ideal for weddings, cocktail parties, or even a romantic date night, this dress allows you to express your sophisticated side while being comfortable and stylish. Pair it with your favorite heels and statement accessories for a captivating look that will turn heads.  </p>
<ul>
<li>Straight Dress</li>
<li>Sleeveless</li>
<li>Elegant</li>
<li>Formal</li>
<li>Flattering</li>
<li>Comfortable</li>
<li>Stylish  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,short,"Cocktail, Date Night, Dress, Elegant, Formal, Stylish, Wedding Guest",true,Size,0.0,,Color,BLACK,,,,,E1657_BLACK_0,0.0,shopify,4,deny,manual,257.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1657_Black_1.jpg?v=1722464412,1,MILANO FORMALS e1657 E1657_Black_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1657,,,,,,,,,2.0,,,BLACK,,,,,E1657_BLACK_2,0.0,shopify,1,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,4.0,,,BLACK,,,,,E1657_BLACK_4,0.0,shopify,10,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,6.0,,,BLACK,,,,,E1657_BLACK_6,0.0,shopify,1,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,8.0,,,BLACK,,,,,E1657_BLACK_8,0.0,shopify,18,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,10.0,,,BLACK,,,,,E1657_BLACK_10,0.0,shopify,4,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,12.0,,,BLACK,,,,,E1657_BLACK_12,0.0,shopify,6,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,14.0,,,BLACK,,,,,E1657_BLACK_14,0.0,shopify,1,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,16.0,,,BLACK,,,,,E1657_BLACK_16,0.0,shopify,3,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,2.0,,,LAVENDER,,,,,E1657_LAVENDER_2,0.0,shopify,1,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,4.0,,,LAVENDER,,,,,E1657_LAVENDER_4,0.0,shopify,2,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,2.0,,,TEAL,,,,,E1657_TEAL_2,0.0,shopify,1,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,4.0,,,TEAL,,,,,E1657_TEAL_4,0.0,shopify,6,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,6.0,,,TEAL,,,,,E1657_TEAL_6,0.0,shopify,10,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,8.0,,,TEAL,,,,,E1657_TEAL_8,0.0,shopify,10,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,10.0,,,TEAL,,,,,E1657_TEAL_10,0.0,shopify,3,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,12.0,,,TEAL,,,,,E1657_TEAL_12,0.0,shopify,5,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,20.0,,,TEAL,,,,,E1657_TEAL_20,0.0,shopify,10,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,22.0,,,TEAL,,,,,E1657_TEAL_22,0.0,shopify,1,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1657,,,,,,,,,24.0,,,TEAL,,,,,E1657_TEAL_24,0.0,shopify,9,deny,manual,257.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1637,Elegant Wedding Long Dress E1637,"<p>Transform any occasion with this stunning long dress, perfect for making an unforgettable entrance. Ideal for weddings or formal gatherings, it features a stunning silhouette that flatters various body types. Pair it with your favorite accessories for a complete look that speaks of elegance and sophistication. This versatile piece can seamlessly transition from day to night, making it a must-have for your wardrobe when attending special events.  </p>
<ul>
<li>Solid</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Elegant  </li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,long,"Dress, Elegant, Formal, Long, Wedding, Wedding (Bridal), Wedding Guest",true,Size,2.0,,Color,BLACK,,,,,E1637_BLACK_2,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1637_BlackNude_1.jpg?v=1722464408,1,MILANO FORMALS e1637 E1637_Black_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1637,,,,,,,,,4.0,,,BLACK,,,,,E1637_BLACK_4,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1637_BlackNude_2.jpg?v=1722464408,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1637,,,,,,,,,10.0,,,BLACK,,,,,E1637_BLACK_10,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1637_Black_1.jpg?v=1722464408,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1637,,,,,,,,,12.0,,,BLACK/NUDE,,,,,E1637_BLACK/NUDE_12,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1637_Black_2.jpg?v=1722464408,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,CharmingWedding Long Dress E1582,"<p>Embrace elegance with this captivating dress that enchants every moment. Perfect for a bridal celebration, a romantic night, or an upscale event, it features sophisticated details that ensure you stand out. The flowing design gracefully enhances your silhouette, making it suitable for weddings or formal gatherings. Pair it with your favorite accessories and enjoy the spotlight at any occasion where your presence is desired.  </p>
<ul>
<li>Solid</li>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
</ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,long,"A-Line, Dress, Elegant, Flowy, Formal, Gown, High, long, Night, Satin, Sleeveless, Slit, Solid, Wedding (Bridal)",true,Size,4.0,,Color,BURGUNDY,,,,,E1582_BURGUNDY_4,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1582_Fuschia_1.jpg?v=1722464400,1,MILANO FORMALS e1582 E1582_Fuschia_1.png,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1582,,,,,,,,,8.0,,,BURGUNDY,,,,,E1582_BURGUNDY_8,0.0,shopify,2,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1582_Purple_1.jpg?v=1722464400,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,2.0,,,FUCHSIA,,,,,E1582_FUCHSIA_2,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1582_Purple_2.jpg?v=1722464400,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,4.0,,,FUCHSIA,,,,,E1582_FUCHSIA_4,0.0,shopify,19,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1582_Purple_3.jpg?v=1722464400,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,6.0,,,FUCHSIA,,,,,E1582_FUCHSIA_6,0.0,shopify,8,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,8.0,,,FUCHSIA,,,,,E1582_FUCHSIA_8,0.0,shopify,21,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,10.0,,,FUCHSIA,,,,,E1582_FUCHSIA_10,0.0,shopify,7,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,12.0,,,FUCHSIA,,,,,E1582_FUCHSIA_12,0.0,shopify,2,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,14.0,,,FUCHSIA,,,,,E1582_FUCHSIA_14,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,16.0,,,FUCHSIA,,,,,E1582_FUCHSIA_16,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,4.0,,,GREEN,,,,,E1582_GREEN_4,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,2.0,,,PURPLE,,,,,E1582_PURPLE_2,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,4.0,,,PURPLE,,,,,E1582_PURPLE_4,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,6.0,,,PURPLE,,,,,E1582_PURPLE_6,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,12.0,,,PURPLE,,,,,E1582_PURPLE_12,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,4.0,,,TEAL,,,,,E1582_TEAL_4,0.0,shopify,23,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,6.0,,,TEAL,,,,,E1582_TEAL_6,0.0,shopify,14,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,8.0,,,TEAL,,,,,E1582_TEAL_8,0.0,shopify,29,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,10.0,,,TEAL,,,,,E1582_TEAL_10,0.0,shopify,19,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1582,,,,,,,,,12.0,,,TEAL,,,,,E1582_TEAL_12,0.0,shopify,5,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
