BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
52,E1420,,PURPLE,6,4,,3033,,,,,,,6
52,E1420,,PURPLE,4,4,,3033,,,,,,,4
52,BZ570,,PURPLE,2,6,,3033,,,,,,,2
52,E1420,,PURPLE,2,4,,3033,,,,,,,2
52,570,,PURPLE,0,1,,3033,,,,,,,0
53,E1285,,FUCHSIA,12,2,,3033,,,,,,,12
53,E1582,,PURPLE,6,4,,3033,,,,,,,6
53,E1582,,FUCHSIA,4,8,,3033,,,,,,,4
54,AA9306,ANDY ANAND,IVORY,14,1,,3033,,,,,,,14
54,AA9315,ANDY ANAND,IVORY,12,1,,3033,,,,,,,12
54,E2182,,NAVY,4,2,,3033,,,,,,,4
55,AA9313,ANDY ANAND,IVORY,16,2,,3033,,,,,,,16
55,AA9313,ANDY ANAND,IVORY,8,2,,3033,,,,,,,8
55,AA9313,ANDY ANAND,IVORY,6,3,,3033,,,,,,,6
56,B8749,ANDY ANAND,GREEN,S,21,,3033,,,,,,,8
56,1116,,BANANA,8XL,2,,3033,,,,,,,40
56,B8749,ANDY ANAND,GREEN,2XL,7,,3033,,,,,,,18
56,B8749,ANDY ANAND,GREEN,XL,12,,3033,,,,,,,14
56,B8749,ANDY ANAND,GREEN,L,5,,3033,,,,,,,12
56,B8749,ANDY ANAND,GREEN,M,2,,3033,,,,,,,10
57,G1116,,BURGUNDY,S,8,,3033,,,,,,,8
57,E1260,,JADE,S,12,,3033,,,,,,,8
57,E1260,,JADE,M,6,,3033,,,,,,,10
57,E1421,,ROYAL,4,7,,3033,,,,,,,4
58,570,,LILAC,8XL,5,,3033,,,,,,,40
58,G1116,,LILAC,8XL,2,,3033,,,,,,,40
58,G1116,,LILAC,7XL,1,,3033,,,,,,,38
58,570,,LILAC,6XL,32,,3033,,,,,,,34
58,G1116,,LILAC,12,1,,3033,,,,,,,12
58,E1428,,PURPLE,2,1,,3033,,,,,,,2
58,B8998,,SANGRIA,2,1,,3033,,,,,,,2
59,E1260,,JADE,S,7,,3033,,,,,,,8
59,E1260,,TRUFFLE,S,3,,3033,,,,,,,8
59,G1116,,LAVENDER,7XL,1,,3033,,,,,,,38
59,F570,,NAVY,XL,1,,3033,,,,,,,14
59,E1260,,JADE,M,5,,3033,,,,,,,10
59,E2107,,LAVENDER,16,1,,3033,,,,,,,16
59,E2252,,PURPLE,14,1,,3033,,,,,,,14
59,E1910,,SKY BLUE,14,1,,3033,,,,,,,14
59,E2252,,PURPLE,12,1,,3033,,,,,,,12
59,E1799,,TEAL,12,1,,3033,,,,,,,12
59,E1827,,BLACK,10,1,,3033,,,,,,,10
59,E1909,,SKY BLUE,8,1,,3033,,,,,,,8
59,E1827,,BLACK,6,2,,3033,,,,,,,6
59,E1908,,SKY BLUE,6,2,,3033,,,,,,,6
59,E1908,,SKY BLUE,2,1,,3033,,,,,,,2
60,AA9313,ANDY ANAND,IVORY,14,2,,3033,,,,,,,14
60,AA9314,ANDY ANAND,IVORY,8,1,,3033,,,,,,,8
60,AA9313,ANDY ANAND,IVORY,6,1,,3033,,,,,,,6
60,AA9314,ANDY ANAND,IVORY,4,2,,3033,,,,,,,4
61,E2171,,LIGHT BLUE,14,1,,3033,,,,,,,14
61,E2171,,LIGHT BLUE,12,12,,3033,,,,,,,12
61,E1463,,CORAL,6,2,,3033,,,,,,,6
61,E1463,,CORAL,4,1,,3033,,,,,,,4
61,E1463,,CORAL,2,3,,3033,,,,,,,2
62,570,,CHAMPAGNE,8XL,1,,3033,,,,,,,40
62,E2080,,BLACK,6,1,,3033,,,,,,,6
62,E2126,,BLACK,6,1,,3033,,,,,,,6
62,E1583,,TEAL,6,1,,3033,,,,,,,6
62,E1657,,TEAL,6,3,,3033,,,,,,,6
62,E1796,,BLACK,4,1,,3033,,,,,,,4
62,E2080,,BLACK,4,3,,3033,,,,,,,4
62,E2126,,BLACK,4,1,,3033,,,,,,,4
62,E2136,,BLACK,4,1,,3033,,,,,,,4
63,E2171,,LIGHT BLUE,12,4,,3033,,,,,,,12
64,BD2007/4117,,,S,1,,3033,,,,,,,8
64,Z570,,,S,1,,3033,,,,,,,8
64,570,,ROYAL,8XL,2,,3033,,,,,,,40
64,E1264,,CLARET,7XL,3,,3033,,,,,,,38
64,570,,ROYAL,6XL,5,,3033,,,,,,,34
64,BZ570,,PINK,4XL,2,,3033,,,,,,,26
64,BZ570,,PINK,3XL,3,,3033,,,,,,,22
64,570,,ROYAL,XL,1,,3033,,,,,,,14
64,G570,,,XL,1,,3033,,,,,,,14
64,BD2007/4117,,,L,1,,3033,,,,,,,12
64,BD2007/101,,,M,1,,3033,,,,,,,10
64,E1264,,CLARET,32,1,,3033,,,,,,,32
64,570,,ROYAL,26,1,,3033,,,,,,,26
64,570,,ROYAL,22,1,,3033,,,,,,,22
64,E1264,,CLARET,16,1,,3033,,,,,,,16
64,570,,NAVY,6,1,,3033,,,,,,,6
64,570,,ROYAL,6,1,,3033,,,,,,,6
64,570,,NAVY,5,1,,3033,,,,,,,5
64,570,,NAVY,2,2,,3033,,,,,,,2
64,570,,ROYAL,2,1,,3033,,,,,,,2
65,570,,LILAC,S,19,,3033,,,,,,,8
65,1116,,SILVER,S,1,,3033,,,,,,,8
65,570,,NAVY,8XL,1,,3033,,,,,,,40
65,570,,PEACH,5XL,1,,3033,,,,,,,30
65,570,,LILAC,L,17,,3033,,,,,,,12
65,570,,PEACH,M,1,,3033,,,,,,,10
66,E2590,,ROSE,8,5,,3033,,,,,,,8
67,E2590,,ROSE,16,1,,3033,,,,,,,16
67,E2590,,ROSE,12,2,,3033,,,,,,,12
67,E2590,,ROSE,8,1,,3033,,,,,,,8
68,E2590,,ROSE,10,1,,3033,,,,,,,10
68,E2590,,ROSE,2,1,,3033,,,,,,,2
69,E2601,,EMERALD,14,1,,3033,,,,,,,14
69,E2601,,EMERALD,6,4,,3033,,,,,,,6
69,E2601,,EMERALD,4,4,,3033,,,,,,,4
70,E2601,,EMERALD,8,4,,3033,,,,,,,8
70,E2601,,EMERALD,2,2,,3033,,,,,,,2
70,E2601,,EMERALD,0,1,,3033,,,,,,,0
71,E2601,,EMERALD,10,3,,3033,,,,,,,10
71,E2601,,EMERALD,6,7,,3033,,,,,,,6
71,E2601,,EMERALD,2,2,,3033,,,,,,,2
72,E2601,,NAVY,18,2,,3033,,,,,,,18
72,E2601,,NAVY,8,4,,3033,,,,,,,8
72,E2601,,NAVY,4,4,,3033,,,,,,,4
73,E2126,,BLACK,14,2,,3033,,,,,,,14
73,E2126,,BLACK,12,5,,3033,,,,,,,12
73,E2126,,BLACK,10,1,,3033,,,,,,,10
73,E2126,,BLACK,8,2,,3033,,,,,,,8
74,E1285,,FUCHSIA,30,5,,3033,,,,,,,30
74,E1285,,FUCHSIA,24,2,,3033,,,,,,,24
74,E1285,,FUCHSIA,14,1,,3033,,,,,,,14
74,E1285,,FUCHSIA,12,1,,3033,,,,,,,12
75,E1285,,FUCHSIA,24,2,,3033,,,,,,,24
75,E1285,,FUCHSIA,20,1,,3033,,,,,,,20
75,E1285,,FUCHSIA,18,2,,3033,,,,,,,18
76,E1412,,BROWN,16,6,,3033,,,,,,,16
76,E1412,,BROWN,12,1,,3033,,,,,,,12
77,E1696,,BLACK,4,8,,3033,,,,,,,4
78,AA9315,ANDY ANAND COUTURE,WHITE,8,1,,3033,,,,,,,8
78,AA9322,ANDY ANAND COUTURE,WHITE,8,1,,3033,,,,,,,8
78,AA9332,ANDY ANAND COUTURE,WHITE,8,1,,3033,,,,,,,8
79,AA9320,ANDY ANAND COUTURE,WHITE,12,1,,3033,,,,,,,12
79,AA9326,ANDY ANAND COUTURE,WHITE,8,1,,3033,,,,,,,8
79,AA9327,ANDY ANAND COUTURE,WHITE,8,1,,3033,,,,,,,8
80,B8865,MILANO FORMALS,WHITE,40,2,,3033,,,,,,,40
80,A9254,ANDY ANAND COUTURE,WHITE,10,1,,3033,,,,,,,10
80,A9312,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
80,A9301,ANDY ANAND COUTURE,WHITE,4,1,,3033,,,,,,,4
81,E1421,,CORAL,8,10,,3033,,,,,,,8
82,BZ570,,CORAL,16,1,,3033,,,,,,,16
82,BZ570,,CORAL,14,1,,3033,,,,,,,14
82,E1421,,CORAL,10,3,,3033,,,,,,,10
82,E1421,,CORAL,6,1,,3033,,,,,,,6
82,E1421,,CORAL,4,4,,3033,,,,,,,4
83,E2524,,CHERRY,8,4,,3033,,,,,,,8
83,E2524,,CHERRY,4,5,,3033,,,,,,,4
83,E2524,,CHERRY,2,3,,3033,,,,,,,2
84,E2524,,CHERRY,10,2,,3033,,,,,,,10
84,E2524,,CHERRY,6,2,,3033,,,,,,,6
84,E2540,,TEAL,6,4,,3033,,,,,,,6
85,E2540,,TEAL,14,1,,3033,,,,,,,14
85,E2540,,TEAL,8,4,,3033,,,,,,,8
85,E2540,,TEAL,6,1,,3033,,,,,,,6
85,E2540,,TEAL,0,2,,3033,,,,,,,0
86,E2509,,BURGUNDY,6,4,,3033,,,,,,,6
86,E2535,,BURGUNDY,6,1,,3033,,,,,,,6
86,E2535,,BURGUNDY,4,3,,3033,,,,,,,4
86,E2535,,BURGUNDY,2,2,,3033,,,,,,,2
87,1116,,BURGUNDY,7XL,7,,3033,,,,,,,38
87,1116,,BURGUNDY,3XL,1,,3033,,,,,,,22
87,E2509,,BURGUNDY,4,1,,3033,,,,,,,4
87,E2509,,BURGUNDY,2,2,,3033,,,,,,,2
88,1116,,GOLD,8XL,8,,3033,,,,,,,40
88,1116,,GOLD,6XL,15,,3033,,,,,,,34
89,AA9251,ANDY ANAND COUTURE,BURGUNDY,16,1,,3033,,,,,,,16
89,AA9312,ANDY ANAND COUTURE,BURGUNDY,6,1,,3033,,,,,,,6
89,AA932,ANDY ANAND COUTURE,BURGUNDY,4,4,,3033,,,,,,,4
90,E2540,,TEAL,4,8,,3033,,,,,,,4
90,E2540,,TEAL,2,4,,3033,,,,,,,2
91,AA9307,ANDY ANAND COUTURE,WHITE,22,1,,3033,,,,,,,22
91,AA9304,ANDY ANAND COUTURE,WHITE,4,1,,3033,,,,,,,4
91,AA9307,ANDY ANAND COUTURE,WHITE,2,1,,3033,,,,,,,2
92,AA9308,ANDY ANAND COUTURE,WHITE,14,3,,3033,,,,,,,14
92,AA9308,ANDY ANAND COUTURE,WHITE,6,1,,3033,,,,,,,6
93,E1672,,BLUE,12,3,,3033,,,,,,,12
93,E1672,,BLUE,8,5,,3033,,,,,,,8
93,E1672,,BLUE,4,6,,3033,,,,,,,4
94,E2229,,IVORY,18,3,,3033,,,,,,,18
94,E2229,,IVORY,14,3,,3033,,,,,,,14
94,E2241,,IVORY,14,2,,3033,,,,,,,14
94,E2241,,IVORY,12,1,,3033,,,,,,,12
94,E2241,,IVORY,4,1,,3033,,,,,,,4
94,E1988,,ROYAL BLUE,2,1,,3033,,,,,,,2
94,E2182,,NAVY,0,1,,3033,,,,,,,0
95,E1988,,ROYAL BLUE,2,1,,3033,,,,,,,2
95,E1988,,ROYAL BLUE,0,5,,3033,,,,,,,0
96,570,,LAVENDER,8XL,12,,3033,,,,,,,40
96,570,,LAVENDER,7XL,16,,3033,,,,,,,38
96,570,,LAVENDER,6XL,12,,3033,,,,,,,34
97,E2171,,LIGHT BLUE,6,1,,3033,,,,,,,6
97,E2171,,LIGHT BLUE,2,1,,3033,,,,,,,2
98,BD2006/10,,BEIGE,S,7,,3033,,,,,,,8
98,BD2006/24,,BLACK,S,15,,3033,,,,,,,8
98,BD2006/24,,BLACK,XL,1,,3033,,,,,,,14
98,BD2006/183,,MIDNIGHT BLUE,XL,7,,3033,,,,,,,14
98,BD2006/24,,BLACK,L,2,,3033,,,,,,,12
98,BD2006/183,,MIDNIGHT BLUE,L,4,,3033,,,,,,,12
98,BD2006/24,,BLACK,M,15,,3033,,,,,,,10
99,E1729,,MINT,8,2,,3033,,,,,,,8
99,E1729,,IVORY,4,1,,3033,,,,,,,4
99,E1729,,MINT,4,13,,3033,,,,,,,4
100,AA9309,ANDY ANAND COUTURE,IVORY,16,2,,3033,,,,,,,16
100,E1729,,IVORY,4,8,,3033,,,,,,,4
101,E2114,,ROYAL BLUE,8,2,,3033,,,,,,,8
101,E2114,,ROYAL BLUE,6,3,,3033,,,,,,,6
101,E2114,,ROYAL BLUE,4,1,,3033,,,,,,,4
101,E2114,,ROYAL BLUE,0,2,,3033,,,,,,,0
102,E1581,,RED,24,2,,3033,,,,,,,24
102,E1657,,TEAL,24,1,,3033,,,,,,,24
102,E1581,,RED,22,1,,3033,,,,,,,22
102,E1581,,RED,18,1,,3033,,,,,,,18
102,E1581,,RED,16,4,,3033,,,,,,,16
102,E1581,,RED,14,2,,3033,,,,,,,14
102,E1581,,RED,12,1,,3033,,,,,,,12
102,E1581,,RED,8,1,,3033,,,,,,,8
102,E1573,,BLACK,6,2,,3033,,,,,,,6
102,E1573,,BLACK,4,3,,3033,,,,,,,4
102,E1573,,BLACK,2,1,,3033,,,,,,,2
103,E22279,,BURGUNDY,14,1,,3033,,,,,,,14
103,AA9257,,WHITE,12,2,,3033,,,,,,,12
103,E1573,,PURPLE,6,3,,3033,,,,,,,6
103,E1908,,SKY BLUE,0,2,,3033,,,,,,,0
104,B8808,,IVORY,S,1,,3033,,,,,,,8
104,B7038,,WHITE,M,1,,3033,,,,,,,10
104,AA9315,,WHITE,12,2,,3033,,,,,,,12
104,AA226,,WHITE,4,1,,3033,,,,,,,4
104,AA9336,,WHITE,4,1,,3033,,,,,,,4
104,B8808,,WHITE,4,1,,3033,,,,,,,4
105,G1116,,FUCHSIA,40,3,,3033,,,,,,,40
105,G1116,,FUCHSIA,38,3,,3033,,,,,,,38
105,E1573,,PEACH,24,3,,3033,,,,,,,24
105,E1729,,MINT,20,2,,3033,,,,,,,20
105,E1729,,MINT,8,1,,3033,,,,,,,8
105,E1729,,MINT,6,11,,3033,,,,,,,6
105,E1729,,MINT,4,1,,3033,,,,,,,4
106,570,,ROYAL BLUE,6XL,1,,3033,,,,,,,34
106,E1730,,BLUE,8,2,,3033,,,,,,,8
106,E1334,,FUCHSIA,6,1,,3033,,,,,,,6
106,E1344,,YELLOW,6,1,,3033,,,,,,,6
106,E1730,,BLUE,4,2,,3033,,,,,,,4
106,E1730,,BLUE,2,1,,3033,,,,,,,2
106,E2080,,COBALT,2,1,,3033,,,,,,,2
106,E2548,,PURPLE,2,1,,3033,,,,,,,2
106,E1344,,YELLOW,2,4,,3033,,,,,,,2
107,E1573,,BLACK,24,3,,3033,,,,,,,24
107,E1573,,BLACK,16,2,,3033,,,,,,,16
107,E1573,,BLACK,12,2,,3033,,,,,,,12
107,E1573,,BLACK,10,2,,3033,,,,,,,10
107,E1573,,BLACK,8,5,,3033,,,,,,,8
107,E1573,,BLACK,6,2,,3033,,,,,,,6
108,B8486,,BLACK/LILAC,3XL,1,,3033,,,,,,,22
108,B8486,,BLACK/FUCHSIA,L,5,,3033,,,,,,,12
108,B8486,,BLACK/FUCHSIA,M,6,,3033,,,,,,,10
108,E1348,,PLATINUM,12,2,,3033,,,,,,,12
109,E1896,,POOL/WHITE,20,2,,3033,,,,,,,20
109,E1896,,POOL/WHITE,18,2,,3033,,,,,,,18
109,E1896,,POOL/WHITE,16,2,,3033,,,,,,,16
109,E1896,,POOL/WHITE,14,6,,3033,,,,,,,14
109,E1896,,POOL/WHITE,12,2,,3033,,,,,,,12
109,E1896,,POOL/WHITE,10,2,,3033,,,,,,,10
109,E1896,,POOL/WHITE,6,2,,3033,,,,,,,6
109,E1896,,POOL/WHITE,2,2,,3033,,,,,,,2
110,E1347,,BLUE,S,2,,3033,,,,,,,8
110,E2526,,GREEN,12,1,,3033,,,,,,,12
110,E1893,,BLACK,8,2,,3033,,,,,,,8
110,E2543,,BLACK,8,1,,3033,,,,,,,8
110,E2526,,GREEN,8,1,,3033,,,,,,,8
110,E2543,,BLACK,6,2,,3033,,,,,,,6
110,E2526,,GREEN,6,4,,3033,,,,,,,6
110,E2526,,GREEN,4,7,,3033,,,,,,,4
110,E2543,,BLACK,0,1,,3033,,,,,,,0
110,E2532,,PRINT,0,2,,3033,,,,,,,0
111,B8808,,IVORY,S,2,,3033,,,,,,,8
111,1116,,FUCHSIA,7XL,4,,3033,,,,,,,38
111,E1470,,PEACH,8,3,,3033,,,,,,,8
111,E2114,,ROYAL,8,3,,3033,,,,,,,8
112,570,,PINK,8XL,7,,3033,,,,,,,40
112,570,,TRUFFLE,8XL,15,,3033,,,,,,,40
112,BZ570,,TRUFFLE,8XL,5,,3033,,,,,,,40
112,570,,PINK,7XL,3,,3033,,,,,,,38
112,570,,PINK,6XL,5,,3033,,,,,,,34
112,B2279,,BURGUNDY,10,1,,3033,,,,,,,10
112,B2279,,BURGUNDY,6,1,,3033,,,,,,,6
113,E1852,,BURGUNDY,4,1,,3033,,,,,,,4
113,E1582,,FUCHSIA,4,1,,3033,,,,,,,4
113,E2087,,ROSE/QUARTZ,4,1,,3033,,,,,,,4
113,E1605,,PURPLE,2,1,,3033,,,,,,,2
113,E1264,,BLACK,0,1,,3033,,,,,,,0
113,E1827,,BLACK,0,1,,3033,,,,,,,0
113,E2082,,BLACK,0,2,,3033,,,,,,,0
113,E2087,,DIRTY ROSE,0,2,,3033,,,,,,,0
113,E2613,,MAUVE,0,1,,3033,,,,,,,0
113,E2100,,MIDNIGHT,0,1,,3033,,,,,,,0
113,E1605,,PURPLE,0,1,,3033,,,,,,,0
114,E1347,,BLUE,6,1,,3033,,,,,,,6
114,E2511,,BLUE,6,1,,3033,,,,,,,6
114,AA9321,,IVORY,6,1,,3033,,,,,,,6
114,E2059,,ROYAL,6,1,,3033,,,,,,,6
114,E2531,,ROYAL,6,1,,3033,,,,,,,6
114,E1672,,SKY BLUE,6,2,,3033,,,,,,,6
114,E1032,,BLACK,5,4,,3033,,,,,,,5
114,E1264,,BLACK,2,1,,3033,,,,,,,2
114,E2527,,BLACK,2,2,,3033,,,,,,,2
114,E2602,,BLACK,2,1,,3033,,,,,,,2
114,E1890,,BLACK,2,1,,3033,,,,,,,2
114,E2532,,PRINT,2,1,,3033,,,,,,,2
115,E2158,,GOLD,6,1,,3033,,,,,,,6
115,E1663,,NAVY,6,1,,3033,,,,,,,6
115,E1463,,CORAL,4,4,,3033,,,,,,,4
115,E2158,,GOLD,4,1,,3033,,,,,,,4
115,E1573,,PEACH,4,4,,3033,,,,,,,4
115,E2158,,GOLD,2,1,,3033,,,,,,,2
115,E1663,,NAVY,2,3,,3033,,,,,,,2
115,E1663,,NAVY,0,1,,3033,,,,,,,0
116,E2106,,SKY BLUE,16,1,,3033,,,,,,,16
116,E2106,,SKY BLUE,14,1,,3033,,,,,,,14
116,E1908,,SKY BLUE,4,6,,3033,,,,,,,4
116,E1908,,SKY BLUE,2,2,,3033,,,,,,,2
116,E1908,,SKY BLUE,0,2,,3033,,,,,,,0
117,E1463,,TEAL,30,1,,3033,,,,,,,30
117,E1463,,TEAL,28,2,,3033,,,,,,,28
117,E1463,,TEAL,24,2,,3033,,,,,,,24
117,E1463,,TEAL,16,2,,3033,,,,,,,16
117,E1463,,TEAL,14,2,,3033,,,,,,,14
117,E1463,,TEAL,10,2,,3033,,,,,,,10
117,E1463,,TEAL,8,6,,3033,,,,,,,8
117,E1463,,TEAL,4,5,,3033,,,,,,,4
118,E2080,,BLACK,4,1,,3033,,,,,,,4
118,E2241,,BLACK,4,1,,3033,,,,,,,4
118,E1827,,,4,2,,3033,,,,,,,4
118,E12126,,BLACK,2,1,,3033,,,,,,,2
118,E1657,,BLACK,2,1,,3033,,,,,,,2
118,E2126,,BLACK,2,3,,3033,,,,,,,2
118,E1827,,,2,2,,3033,,,,,,,2
118,E1510,,WHITE,0,2,,3033,,,,,,,0
119,AA9315,,IVORY,12,1,,3033,,,,,,,12
119,AA9315,,IVORY,4,3,,3033,,,,,,,4
120,E2233,,WHITE,6,1,,3033,,,,,,,6
120,E1520,,BURNT ORANGE,4,5,,3033,,,,,,,4
120,E1520,,BURNT ORANGE,2,3,,3033,,,,,,,2
120,E2449,,GREEN,2,1,,3033,,,,,,,2
120,E1520,,BURNT ORANGE,0,1,,3033,,,,,,,0
121,E1391,,PURPLE,28,2,,3033,,,,,,,28
121,E1796,,BISCOTTI,8,1,,3033,,,,,,,8
121,E1531,,CORAL,6,7,,3033,,,,,,,6
121,E1796,,BISCOTTI,4,6,,3033,,,,,,,4
121,E1531,,CORAL,4,3,,3033,,,,,,,4
122,570,,ROYAL BLUE,XL,1,,3033,,,,,,,14
122,E1573,,BLACK,24,1,,3033,,,,,,,24
122,E2511,,BLUE,8,1,,3033,,,,,,,8
122,E2257,,WINE,8,1,,3033,,,,,,,8
122,E1386,,PLUM,6,1,,3033,,,,,,,6
122,E1354,,LILAC,2,3,,3033,,,,,,,2
122,E1422,,PURPLE,2,1,,3033,,,,,,,2
122,E1452,,PURPLE,2,1,,3033,,,,,,,2
122,E2281,,PURPLE,2,1,,3033,,,,,,,2
122,E2514,,EMERALD,0,1,,3033,,,,,,,0
122,E2526,,GREEN,0,2,,3033,,,,,,,0
122,E2544,,RED,0,3,,3033,,,,,,,0
122,E2023,,TURQUOISE,0,2,,3033,,,,,,,0
123,E2053,,NAVY,4,1,,3033,,,,,,,4
123,E2087,,DIRTY ROSE,2,1,,3033,,,,,,,2
123,E1796,,IVORY,2,1,,3033,,,,,,,2
123,E1508,,NUDE,2,1,,3033,,,,,,,2
123,E2416,,NUDE,2,1,,3033,,,,,,,2
123,E1852,,PINK,2,1,,3033,,,,,,,2
123,E2327,,RED/BLACK,2,1,,3033,,,,,,,2
123,E1657,,TEAL,2,1,,3033,,,,,,,2
123,E1799,,TEAL,2,1,,3033,,,,,,,2
123,E1838,,TEAL,2,3,,3033,,,,,,,2
123,E2053,,TEAL,2,1,,3033,,,,,,,2
123,E2025,,WINE,2,1,,3033,,,,,,,2
124,E1334,,FUCHSIA,M,1,,3033,,,,,,,10
124,B1452,,PURPLE,6,2,,3033,,,,,,,6
124,B1452,,PURPLE,2,1,,3033,,,,,,,2
124,E2532,,PRINT,0,2,,3033,,,,,,,0
125,E1663,,PURPLE,24,1,,3033,,,,,,,24
125,E1663,,PURPLE,10,1,,3033,,,,,,,10
125,E1663,,PURPLE,8,6,,3033,,,,,,,8
125,E1663,,PURPLE,6,2,,3033,,,,,,,6
125,E1663,,PURPLE,4,7,,3033,,,,,,,4
125,E1663,,PURPLE,2,5,,3033,,,,,,,2
126,570,,LAVENDER,8XL,18,,3033,,,,,,,40
126,570,,LAVENDER,7XL,9,,3033,,,,,,,38
126,570,,LAVENDER,6XL,1,,3033,,,,,,,34
126,E2549,,BLACK GREEN,0,1,,3033,,,,,,,0
126,E2018,,GREEN,0,1,,3033,,,,,,,0
126,E2018,,PEACOCK,0,1,,3033,,,,,,,0
127,E2255,,FUCHSIA,10,1,,3033,,,,,,,10
127,E2560,,NAVY,10,2,,3033,,,,,,,10
127,E2543,,BLACK,8,2,,3033,,,,,,,8
127,E2255,,FUCHSIA,8,1,,3033,,,,,,,8
127,E2543,,BLACK,6,2,,3033,,,,,,,6
127,E2560,,NAVY,6,1,,3033,,,,,,,6
127,E1696,,TEAL,4,1,,3033,,,,,,,4
127,E1852,,BURGUNDY,2,1,,3033,,,,,,,2
127,E1502,,CLARET,2,1,,3033,,,,,,,2
127,E2757,,RED,2,1,,3033,,,,,,,2
127,E2101,,WINE,2,1,,3033,,,,,,,2
128,570,,PEACH,S,4,,3033,,,,,,,8
128,570,,PEACH,8XL,9,,3033,,,,,,,40
128,570,,PEACH,7XL,8,,3033,,,,,,,38
128,570,,PEACH,6XL,2,,3033,,,,,,,34
128,570,,PEACH,5XL,2,,3033,,,,,,,30
128,570,,PEACH,4XL,3,,3033,,,,,,,26
128,570,,PEACH,M,5,,3033,,,,,,,10
128,E1967,,TEAL,0,2,,3033,,,,,,,0
129,AA9307,ANDYANAND,IVORY,22,1,,3033,,,,,,,22
129,AA9307,ANDYANAND,IVORY,8,1,,3033,,,,,,,8
129,AA9315,ANDYANAND,IVORY,8,1,,3033,,,,,,,8
130,BD2006/200,,,S,11,,3033,,,,,,,8
130,BD2007/182,,,S,3,,3033,,,,,,,8
130,BD2007/182,,,XL,9,,3033,,,,,,,14
130,BD2006/200,,,L,13,,3033,,,,,,,12
130,BD2007/182,,,L,5,,3033,,,,,,,12
130,BD2006/200,,,M,18,,3033,,,,,,,10
130,BD2007/182,,,M,5,,3033,,,,,,,10
131,BZ570,,SKY BLUE,34,3,,3033,,,,,,,34
131,BZ570,,SKY BLUE,30,1,,3033,,,,,,,30
131,BZ570,,SKY BLUE,24,3,,3033,,,,,,,24
131,E1729,,IVORY,8,9,,3033,,,,,,,8
131,E1502,,IVORY,6,4,,3033,,,,,,,6
131,E1729,,IVORY,6,1,,3033,,,,,,,6
132,E2602,,BLACK,10,1,,3033,,,,,,,10
132,E1893,,BLACK,8,3,,3033,,,,,,,8
132,E2527,,BLACK,8,1,,3033,,,,,,,8
132,E2526,,GREEN,8,2,,3033,,,,,,,8
132,E2606,,MINT,8,2,,3033,,,,,,,8
132,E2550,,RED,8,3,,3033,,,,,,,8
132,E2602,,BLACK,2,1,,3033,,,,,,,2
132,E1893,,BLACK,0,1,,3033,,,,,,,0
132,E2527,,BLACK,0,1,,3033,,,,,,,0
133,B8998,,RED,12,3,,3033,,,,,,,12
133,B8998,,RED,10,5,,3033,,,,,,,10
133,B8998,,RED,8,9,,3033,,,,,,,8
133,B8998,,RED,6,1,,3033,,,,,,,6
133,B8998,,RED,4,4,,3033,,,,,,,4
134,B8998,,CLARET,S,2,,3033,,,,,,,8
134,B8998,,CLARET,M,3,,3033,,,,,,,10
134,B8998,,CLARET,10,1,,3033,,,,,,,10
134,B8998,,CLARET,8,2,,3033,,,,,,,8
134,B8998,,CLARET,6,7,,3033,,,,,,,6
134,B8998,,CLARET,4,9,,3033,,,,,,,4
135,E5105,,BLACK,XS,1,,3033,,,,,,,4
135,E1795,,BISCOTTI,6,1,,3033,,,,,,,6
135,E2549,,BLACK/GREEN,6,1,,3033,,,,,,,6
135,E1391,,PURPLE,4,2,,3033,,,,,,,4
135,E2531,,ROYAL,4,1,,3033,,,,,,,4
135,E2171,,SKY BLUE,0,2,,3033,,,,,,,0
136,E1264,,CORAL,8XL,4,,3033,,,,,,,40
136,E1264,,CORAL,38,4,,3033,,,,,,,38
136,E1264,,CORAL,34,3,,3033,,,,,,,34
136,E1264,,CORAL,30,3,,3033,,,,,,,30
136,E1264,,CORAL,26,2,,3033,,,,,,,26
136,E1264,,CORAL,24,1,,3033,,,,,,,24
136,E1264,,CORAL,20,1,,3033,,,,,,,20
136,E1264,,CORAL,8,4,,3033,,,,,,,8
136,E1264,,CORAL,4,4,,3033,,,,,,,4
137,AA221,,WHITE,10,1,,3033,,,,,,,10
137,AA221,,WHITE,8,1,,3033,,,,,,,8
137,E1579,,WHITE,6,1,,3033,,,,,,,6
137,E1502,,CLARET,4,6,,3033,,,,,,,4
137,E1729,,IVORY,4,1,,3033,,,,,,,4
137,E1502,,IVORY,2,1,,3033,,,,,,,2
137,E1729,,IVORY,2,3,,3033,,,,,,,2
137,B8865,,WHITE,2,1,,3033,,,,,,,2
137,AA222,,WHITE/IVORY,2,1,,3033,,,,,,,2
138,B8401,,SKY BLUE,M,1,,3033,,,,,,,10
138,E2171,,LIGHTBLUE,10,1,,3033,,,,,,,10
138,E2320,,MULTI,10,1,,3033,,,,,,,10
138,E2162,,RAINBOW,2,1,,3033,,,,,,,2
139,E1264,,TEAL,6XL,1,,3033,,,,,,,34
