Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type,metafield.custom.sleeve_length_type
e1774,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1774_PowderBlue_1.jpg,6,,,,,,
e1778,Elegant Cocktail Long Dress E1778,"<p>Dazzle in this exquisite long dress designed for standout moments in your life. Perfect for celebrations, this stunning piece combines sophistication with comfort, making it ideal for parties, cocktail events, or wedding receptions. The flowing design enhances movement, while the elegant silhouette provides a flattering fit. Complete your look with statement accessories for an unforgettable impression, whether you’re twirling on the dance floor or mingling with guests at a lavish gathering.  </p>
<ul>
<li>Flowing Dress</li>
<li>Elegant</li>
<li>Strapless</li>
<li>Classic Fit</li>
<li>Special Occasion</li>
<li>Sophisticated</li>
<li>High-Quality Fabric  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant, Wedding,Cocktail, Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,0.0,Color,NAVY,E1778_NAVY_0,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1778_Navy_1.jpg,1,MILANO FORMALS e1778 E1778_Navy_1.png,"Flowing Dress, Elegant, Strapless, Classic Fit, Special Occasion, Sophisticated, High-Quality Fabric  ","Cocktail, Wedding Guest, Formal ",E1778,long  ,
e1778,Elegant Cocktail Long Dress E1778,"<p>Dazzle in this exquisite long dress designed for standout moments in your life. Perfect for celebrations, this stunning piece combines sophistication with comfort, making it ideal for parties, cocktail events, or wedding receptions. The flowing design enhances movement, while the elegant silhouette provides a flattering fit. Complete your look with statement accessories for an unforgettable impression, whether you’re twirling on the dance floor or mingling with guests at a lavish gathering.  </p>
<ul>
<li>Flowing Dress</li>
<li>Elegant</li>
<li>Strapless</li>
<li>Classic Fit</li>
<li>Special Occasion</li>
<li>Sophisticated</li>
<li>High-Quality Fabric  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant, Wedding,Cocktail, Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,NAVY,E1778_NAVY_2,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1778_Navy_1.jpg,1,MILANO FORMALS e1778 E1778_Navy_1.png,"Flowing Dress, Elegant, Strapless, Classic Fit, Special Occasion, Sophisticated, High-Quality Fabric  ","Cocktail, Wedding Guest, Formal ",E1778,long  ,
e1778,Elegant Cocktail Long Dress E1778,"<p>Dazzle in this exquisite long dress designed for standout moments in your life. Perfect for celebrations, this stunning piece combines sophistication with comfort, making it ideal for parties, cocktail events, or wedding receptions. The flowing design enhances movement, while the elegant silhouette provides a flattering fit. Complete your look with statement accessories for an unforgettable impression, whether you’re twirling on the dance floor or mingling with guests at a lavish gathering.  </p>
<ul>
<li>Flowing Dress</li>
<li>Elegant</li>
<li>Strapless</li>
<li>Classic Fit</li>
<li>Special Occasion</li>
<li>Sophisticated</li>
<li>High-Quality Fabric  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant, Wedding,Cocktail, Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,NAVY,E1778_NAVY_12,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1778_Navy_1.jpg,1,MILANO FORMALS e1778 E1778_Navy_1.png,"Flowing Dress, Elegant, Strapless, Classic Fit, Special Occasion, Sophisticated, High-Quality Fabric  ","Cocktail, Wedding Guest, Formal ",E1778,long  ,
e1778,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1778_Navy_2.jpg,2,,,,,,
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,BISCOTTI,E1796_BISCOTTI_4,,shopify,19.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,BISCOTTI,E1796_BISCOTTI_6,,shopify,3.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,BISCOTTI,E1796_BISCOTTI_8,,shopify,16.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,20.0,Color,BISCOTTI,E1796_BISCOTTI_20,,shopify,2.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,22.0,Color,BISCOTTI,E1796_BISCOTTI_22,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,BLACK,E1796_BLACK_4,,shopify,2.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,BLACK,E1796_BLACK_6,,shopify,7.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,BLACK,E1796_BLACK_10,,shopify,4.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,IVORY,E1796_IVORY_2,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,LAVENDER,E1796_LAVENDER_2,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,LAVENDER,E1796_LAVENDER_12,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,NAVY,E1796_NAVY_2,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,NAVY,E1796_NAVY_4,,shopify,9.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,NAVY,E1796_NAVY_6,,shopify,11.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,NAVY,E1796_NAVY_8,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,Elegant Cocktail Long Dress E1796,"<p>Captivate attention with this stunning long gown that effortlessly combines sophistication and style. Perfect for evening events, this dress features a lovely silhouette that flatters every body type. The luxurious fabric drapes beautifully and creates an enchanting look, suitable for weddings, formal parties, or a chic night out. Pair it with statement accessories to complete your ensemble and make a lasting impression as you enter any room.  </p>
<ul>
<li>Bodycon</li>
<li>Sleeveless</li>
<li>Flowy Dress</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Elegant</li>
<li>Long Length  </li>
</ul>",MILANO FORMALS,long  ,"Long, Cocktail, Formal, Elegant,Wedding Guest, Cocktail, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,NAVY,E1796_NAVY_12,,shopify,3.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_1.jpg,1,MILANO FORMALS e1796 E1796_Navy_1.png,"Bodycon, Sleeveless, Flowy Dress, High Slit Gown, Satin, Elegant, Long Length  ","Wedding Guest, Cocktail, Formal ",E1796,long  ,Sleeveless
e1796,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_2.jpg,2,,,,,,
e1796,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_3.jpg,3,,,,,,
e1796,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Biscotti_4.jpg,4,,,,,,
e1796,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Ivory_1.jpg,5,,,,,,
e1796,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Navy_1.jpg,6,,,,,,
e1796,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/E1796_Navy_2.jpg,7,,,,,,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,FUCHSIA,E1799_FUCHSIA_6,,shopify,2.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,FUCHSIA,E1799_FUCHSIA_8,,shopify,6.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,GREEN,E1799_GREEN_4,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,GREY,E1799_GREY_2,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
